id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
hs174,TV Show,Bob's Burgers,,,United States,2021-09-27,2011,TV-14,12,Season,"Adult Animation, Comedy, Sitcom","bob runs bob's burgers with the help of his wife and their three kids. business may be slow, but they never give up hope.",53
hs175,TV Show,Family Guy,,,United States,2021-09-27,1999,TV-14,20,Season,"Adult Animation, Comedy, Sitcom",the adventures of an endearingly ignorant dad and his hilariously odd family of middle-class new englanders.,78
hs176,TV Show,Nuclear Family,,,,2021-09-27,2021,TV-MA,1,Season,"Documentaries, LGBTQ+",a docuseries from ry russo-young about growing up with two moms in the early 1980s when most sperm banks denied access to gay families.,86
hs177,TV Show,The Great North,,,United States,2021-09-27,2021,TV-PG,2,Season,"Adult Animation, Comedy, Sitcom","following the adventures of the tobin family, as single dad beef tries to keep his kids close.",47
hs178,TV Show,The Rookie,,,United States,2021-09-27,2018,TV-14,4,Season,"Crime, Drama","starting over isn’t easy, especially for small-town guy john nolan who, after a life-altering incident, is pursuing his dream of being an lapd officer. as the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis. if he can’t keep up with the young cops and the criminals, he’ll be risking lives including his own. but if he can use his life experience, determination and sense of humor to give him an edge, he may just become a success in this new chapter of his life.",49
hs179,TV Show,The Simpsons,,,United States,2021-09-27,1989,TV-PG,2,Season,"Adult Animation, Comedy, Sitcom","this long-running animated comedy focuses on the eponymous family in the town of springfield in an unnamed u.s. state. the head of the simpson family, homer, is not a typical family man. a nuclear-plant employee, he does his best to lead his family but often finds that they are leading him. the family includes loving, blue-haired matriarch marge, troublemaking son bart, overachieving daughter lisa and baby maggie. other springfield residents include the family's religious neighbor, ned flanders, family physician dr. hibbert, moe the bartender and police chief clancy wiggum.",98
hs180,TV Show,BMF,,,,2021-09-26,2021,G,1,Season,"Crime, Drama","the story of how demetrius ""big meech"" flenory formed a criminal empire in detroit known as the black mafia family.",57
hs181,TV Show,SEC Storied,,,,2021-09-26,2011,TV-PG,1,Season,"Documentaries, Sports",the creators of the peabody and emmy award-winning series focus on the ongoing story of the southeastern conference.,65
hs182,Movie,Gemini,,,United States,2021-09-25,2017,R,93,min,"Drama, Horror, Mystery","a heinous crime tests the complex relationship between a hollywood starlet and her tenacious personal assistant. as the assistant unravels the mystery, she must confront her own understanding of friendship, truth and celebrity.",76
hs183,TV Show,Law & Order: Special Victims Unit,,,United States,2021-09-24,1999,TV-14,23,Season,"Crime, Drama, Mystery","this hard-hitting and emotional series from nbc's ""law & order"" brand chronicles the life and crimes of the special victims unit of the new york city police department, an elite squad of detectives who investigate sexually based crimes.",10
hs184,TV Show,The Eric Andre Show,,,United States,2021-09-24,2012,TV-14,5,Season,Comedy,"just another talk show? think again. the eric andre show may be the most manic and unorthodox late night talk show ever made. the show’s traditional talk show format quickly devolves into chaos as its inept and bipolar host eric andre, along with his apathetic co-host hannibal buress (30 rock, snl), subvert all late-night conventions.",95
hs185,Movie,This World Alone,,,,2021-09-24,2018,G,90,min,"Drama, Science Fiction","after a cataclysmic event leaves the earth without technology or power, sam – a book-obsessed girl in her late teens – is forced out of her protective home for the first time in an attempt to save all she’s ever known.",38
hs186,TV Show,Trolls: TrollsTopía,,,,2021-09-24,2020,G,4,Season,"Kids, Latino","trolls: ¡trollstopía! es el siguiente episodio en las increíbles aventuras de trolls. durante la secuela de trolls, trolls: gira mundial, todo se pone de cabeza cuando poppy descubre que hay otras 5 tribus musicales dispersas en el bosque. ahora, armada de su interminable positividad ella decide llevar representantes de las tribus del country, clásico, funk, tecno, y rock para vivir juntos en su villa y así formar una nueva ciudad troll para promover amistad y armonía en un gran experimento que ella llama... ¡trollstopía! los representantes de las otras villas permanecen en sus respectivas villas y continúan funcionando como los líderes de sus tribus. en su lugar, conoceremos personajes nuevos y originales que representan lo divertido de sus tribus nativas.",82
hs187,TV Show,Alter Ego,,,,2021-09-23,2021,TV-PG,1,Season,"Music, Reality",a singing competition where contestants perform like never before – as their dream avatar.,79
hs188,TV Show,El Árbol Familiar de los Croods,,,,2021-09-23,2021,G,1,Season,"Action, Adventure, Family","siguiendo los eventos de la película los croods: una nueva era, dos familias muy diferentes unen fuerzas para crear una nueva comunidad, una cooperativa de supervivencia cavernícola, ¡la granja más increíble en la historia de la prehistoria!",55
hs189,Movie,Funhouse,,,,2021-09-23,2019,G,106,min,Horror,"8 celebrities from around the globe are invited to compete in an online reality show, they soon realize that they are playing for their very lives, as those voted off suffer horrific consequences broadcast live to the entire world.",42
hs190,TV Show,Home Economics,,,,2021-09-23,2021,TV-PG,2,Season,"Comedy, Sitcom","a look at the heartwarming, yet super uncomfortable and sometimes frustrating relationship between three adult siblings: one in the 1%, one middle-class and one barely holding on.",45
hs191,TV Show,The Conners,,,United States,2021-09-23,2018,TV-PG,1,Season,"Comedy, Sitcom","after a sudden turn of events, the conner family is forced to face the daily struggles of life in a way they never have before. this iconic family continues to demonstrate that laughter, conversation and love can overcome anything.",50
hs192,TV Show,The Croods: Family Tree,,,,2021-09-23,2021,TV-G,1,Season,"Adventure, Family, Kids","following the events in the feature film the croods: a new age, two very different families join forces to create a new community, an us-against-the-world, cave person co-op on the most amazing farm in the history of prehistory!",95
hs193,TV Show,The Goldbergs,,,United States,2021-09-23,2013,TV-PG,9,Season,"Comedy, Family, Sitcom","the goldbergs are a loving family like any other, just with a lot more yelling, but for geeky 11-year old adam these were his wonder years and he faced them armed with a video camera to capture all the crazy.",94
hs194,TV Show,The Masked Singer,,,United States,2021-09-23,2019,TV-PG,6,Season,"Comedy, Music, Reality","based on an international hit, which already is a viral phenomenon with more than half a billion fans worldwide, and the no. 1 top-trending video of 2017 on youtube, the masked singer features celebrities facing off against one another with one major twist: each singer is shrouded from head to toe in an elaborate costume, complete with full face mask to conceal his or her identity.",23
hs195,TV Show,The Wonder Years,,,,2021-09-23,2021,TV-PG,1,Season,"Comedy, Sitcom","the story of the williams family during the late 1960s, all through the point of view of imaginative 12-year-old dean. with the wisdom of his adult years, dean’s hopeful and humorous recollections of his past spotlight the ups and downs of growing up in a black middle-class family in montgomery, alabama, and the friendship, laughter and lessons along the way.",67
hs196,TV Show,GMA3: What You Need to Know,,,United States,2021-09-22,2020,G,1,Season,"Health & Wellness, News",abc news’ amy robach and chief medical correspondent dr. jennifer ashton help viewers navigate the new normals of life during the novel coronavirus pandemic.,20
hs197,TV Show,Dancing With the Stars,,,,2021-09-21,2005,TV-PG,1,Season,"Family, Lifestyle & Culture, Reality","abc’s dancing with the stars is a spectacular reality competition that focuses on the glamorous and entertaining world of competitive dance. a cast of celebrities from music, tv, film and sports partner with professional dancers and week-to-week, try to impress the judges and the audience at home in order to be the last pair standing - and the ones who waltz away with the coveted mirrorball trophy.",87
hs198,TV Show,Jimmy Kimmel Live,,,United States,2021-09-21,2003,TV-14,2,Season,"Comedy, Late Night","abc’s distinctive late-night talk show features a diverse lineup of guests, including celebrities, athletes, comedians, politicians and human interest subjects. along with a light-hearted and recognizable cast of characters, a hip house band and comedy bits in host jimmy kimmel’s inimitable style, the show additionally offers one of the funniest, freshest monologues on television today, drawing from all forms of topical media.",94
hs199,TV Show,Late Night With Seth Meyers,,,United States,2021-09-21,2014,TV-14,2,Season,"Comedy, Late Night","beloved ""saturday night live"" personality - and the longest serving ""anchor"" on the show's wildly popular ""weekend update"" - seth meyers takes over as host of nbc's ""late night,"" home to a-list celebrity guests, memorable comedy and the best in musical talent.",88
hs200,TV Show,The Tonight Show Starring Jimmy Fallon,,,United States,2021-09-21,2014,TV-14,2,Season,"Comedy, Late Night","join jimmy fallon for a daily mix of jokes, sketches, celebrity interviews and musical guests.",1
hs201,TV Show,Will & Grace,,,,2021-09-21,2017,TV-14,3,Season,"Comedy, LGBTQ+, Sitcom","that's right, honey! a decade after their unforgettable eight-season run, comedy's most fabulous foursome is back. eric mccormack, debra messing, sean hayes and megan mullally reprise their infamous roles as will, grace, jack and karen. the legendary james burrows, director of every original ""will & grace"" episode, returns along with a slew of razor-sharp jabs and dirty martinis. behold once again, from the minds of max mutchnick and david kohan, tv's wittiest ensemble ever.",65
hs202,Movie,Grown Ups,,,,2021-09-20,2010,TV-14,97,min,Comedy,"after their high school basketball coach passes away, five good friends and former teammates reunite for a fourth of july holiday weekend.",8
hs203,TV Show,Mom,,,United States,2021-09-20,2013,TV-14,8,Season,"Comedy, Sitcom",anna faris and emmy award winner allison janney star in this often heart-wrenching comedy about a mother and daughter who are trying to get their life on track.,88
hs204,TV Show,To Tell the Truth,,,United States,2021-09-20,2016,TV-PG,1,Season,"Comedy, Reality","""to tell the truth"" is an anarchic and funny re-imagination of the beloved, game show of the same name. in each round, celebrities are presented with three people who all claim to be the same person with the same incredible talent, job or achievement. one is sworn to tell the truth while the others are not. the panel of celebrities has a chance to grill each participant before taking turns deciding who they think is telling the truth.",43
hs205,TV Show,UFC Embedded,,,,2021-09-20,2014,G,1,Season,"Documentaries, Sports","ufc embedded is an all-access, behind-the-scenes video blog series focusing on the main card fighters final days leading up to each pay-per-view event throughout the year.",41
hs206,TV Show,America Strong,,,,2021-09-18,2021,G,1,Season,News,"as americans continue to confront challenges brought on by the unforeseen events, abc news profiles neighbors helping community members in need and individuals finding new strength from within.",5
hs207,TV Show,Dark Side of Football,,,,2021-09-18,2021,TV-14,1,Season,"Crime, Documentaries, Sports","a closer look at the transgressions, crimes, and scandals from the world of football, exploring the tension between america's undying love for the game and its ability to corrupt and damage those who live and die for it.",40
hs208,Movie,Women's College Hockey,,,,2021-09-18,2004,G,,,Sports,action from ncaa women's college hockey.,75
hs209,TV Show,Madagascar: Algo Salvaje,,,,2021-09-17,2020,G,4,Season,"Action, Adventure, Family","llena del ingenioso humor y comedia física que hizo tan populares las películas de madagascar, ""madagascar: algo salvaje"" es una serie musical generada por computadora que presenta a alex, marty, gloria y melman como jóvenes residentes de un hábitat de rescate en el zoológico de central park. como todo el que llega a nueva york, estos pequeños tienen grandes sueños y grandes planes. la serie se enfoca en ser tú mismo, en jamás rendirte y a perseguir tus sueños a toda costa, pase lo que pase.",86
hs210,TV Show,Soul of a Nation Presents: Corazón de América -- Celebrating Hispanic Culture,,,,2021-09-17,2021,G,1,Season,Documentaries,celebrating the stories and the culture of the hispanic community while keeping the importance of identity and pride at the forefront of the conversation.,53
hs211,TV Show,Divorce Court,,,United States,2021-09-16,1999,TV-14,4,Season,Reality,"television’s longest-running court show “divorce court,” presided over by lynn toler, allows viewers to experience the drama firsthand as couples square off in real-life courtroom battles. with over twenty years of experience behind her in the practice of law, lynn toler brings a wealth of knowledge and expertise to the bench of “divorce court.” the television classic features real people, real conflicts and powerful human drama in a compelling courtroom setting where litigants abide by toler’s legally-binding decisions.",67
hs212,Movie,On Chesil Beach,,,,2021-09-16,2018,R,110,min,"Cooking & Food, Drama, Lifestyle & Culture","in 1962, newlyweds edward and florence, both in their early 20s and also both virgins, spend their honeymoon preoccupied and terrified by the upcoming consummation of their marriage.",93
hs213,Movie,Riders of Justice,,,,2021-09-16,2020,G,116,min,"Action, Comedy, Thriller","a recently-deployed military man (mads mikkelsen) returns home to care for his daughter after his wife dies in an accident. suspecting foul play, he embarks on a revenge mission to find those responsible.",31
hs214,Movie,Stalker,,,,2021-09-16,2020,G,86,min,"Horror, Thriller",a young man's budding romance is threatened when he befriends an unstable ride-share driver.,87
hs215,Movie,All About Nina,,,,2021-09-15,2018,R,101,min,"Comedy, Drama","just as nina geld’s (mary elizabeth winstead) brilliant stand-up kicks her career into high gear, her romantic life gets complicated, forcing her to reckon with what it means to be creative, authentic, and a woman in today’s society.",54
hs216,TV Show,Chuck's World,,,,2021-09-15,2017,G,1,Season,"Cooking & Food, Lifestyle & Culture","dare to venture forth with celebrity chef chuck hughes on his flavor-filled travels hot on the trail of some of the world’s most exotic ingredients from which he concocts, with his own inimitable flare, dishes typical of their native regions.",9
hs217,TV Show,Dark Side of the Ring,,,"Canada, United States",2021-09-15,2019,TV-14,3,Season,"Documentaries, Drama, Sports",professional wrestling is the only sport where its stars live in two worlds and balance their in-ring characters with real life. this series examines these complex intersections of fantasy and reality while uncovering wrestling's dark and untold history.,29
hs218,Movie,"Gilberto Santa Rosa, 40…y Contando",,,,2021-09-15,2018,TV-PG,,,"Documentaries, Latino, Music","salsa legend gilberto santa rosa takes us on a journey through his first 40 years of music, in this historic concert.",66
hs219,Movie,Hitman: Agent 47,,,"United States, United Kingdom, Germany, Canada",2021-09-15,2015,R,97,min,"Action, Adventure, Crime",a genetically bred assassin joins forces with a young woman to stop a corporation looking to steal the secret of his past.,43
hs220,Movie,Joseph: King of Dreams,,,,2021-09-15,2000,G,75,min,"Drama, Kids",an animated epic and inspiring musical adventure that retells the classic story of a boy (voiced by ben affleck) with the extraordinary gift of seeing the future in his dreams.,87
hs221,TV Show,Killer Cases,,,,2021-09-15,2020,TV-14,1,Season,Crime,"all the emotion, the drama and the suspense of america’s most memorable murder trials are captured in the 10-part series, killer cases. produced by an emmy-award winning team at the law and crime network, each episode takes viewers through the criminal justice process: from the crime, to the investigation, the courtroom testimony and finally, the verdict. it’s real - time action, with cameras inside the courtroom for all the dramatic moments, plus exclusive behind-the-scenes interviews. each case brings its own fascinating back story. but the themes of love, sex, betrayal and greed dominate. viewers can imagine themselves on the jury, following each twist and turn as the cases unfold, to the dramatic verdict.",6
hs222,TV Show,Level Playing Field,,,,2021-09-15,2021,TV-14,1,Season,Documentaries,this series examines how multibillion-dollar industries have historically underpaid their most valuable assets – especially black athletes.,93
hs223,Movie,Los Croods 2: Una Nueva Era,,,,2021-09-15,2020,PG,95,min,"Family, Latino","en 2013, el mundo conoció a la primera familia de la era prehistórica, los croods. dreamworks animation te invita a una nueva aventura en el tiempo con los croods 2: una nueva era.",68
hs224,Movie,"Love, Simon",,,United States,2021-09-15,2018,PG-13,110,min,"Comedy, Drama, LGBTQ+",a closeted gay teen deals with coming out to his family and friends in this charming.coming-of-age tale.,38
hs225,Movie,Maze Runner: The Death Cure,,,United States,2021-09-15,2018,PG-13,144,min,"Action, Adventure, Science Fiction","thomas leads his group of escaped gladers on a dangerous mission to save their friends in the finale to the ""maze runner"" trilogy.",59
hs226,Movie,"Santana - Corazón: Live From Mexico, Live It to Believe It",,,,2021-09-15,2014,TV-14,,,"Documentaries, International, Latino",carlos santana takes the stage in mexico with his legendary band santana for an electrifying concert event.,8
hs227,Movie,Thalía 'Viva Tour' (En Vivo),,,,2021-09-15,2014,TV-PG,,,"Documentaries, International, Latino",mexican recording artist thalia performs an array of tracks from throughout her career in this look at her 'viva!' tour.,34
hs228,Movie,The King Stays King,,,,2021-09-15,2012,TV-PG,,,"Documentaries, International, Latino","romeo santos, the self-proclaimed 'king of bachata,' performs live at a sold-out show in madison square garden.",79
hs229,Movie,"Yandel: Legacy, De Lider a Leyenda Tour",,,,2021-09-15,2015,TV-14,,,"Documentaries, International, Latino",puerto rican reggaeton legend yandel makes a stop on his sold-out tour in old san juan.,88
hs230,TV Show,The Big Leap,,,,2021-09-14,2021,TV-14,1,Season,"Comedy, Drama","a group of diverse, down-on-their-luck characters attempt to change their lives by participating in a potentially life-ruining reality dance show that builds to a live production of ""swan lake.""",73
hs231,Movie,Colette,,,,2021-09-13,2018,R,112,min,"Drama, History","colette arrives in paris from the countryside as a young bride to willy – an older, notorious literary entrepreneur – and she is immediately swept into flamboyant, libertine society and discovers she has a gift for writing.",17
hs232,Movie,John Bronco Rides Again,,,,2021-09-13,2021,G,26,min,Comedy,"john bronco, the greatest pitchman of all time, is back and ready to get back into the saddle again.",80
hs233,TV Show,Y: The Last Man,,,,2021-09-13,2021,G,1,Season,"Drama, Science Fiction",traverses a post-apocalyptic world in which a cataclysmic event decimates every mammal with a y chromosome except one cisgender man and his pet monkey. survivors struggle to restore what was lost and the opportunity to build something better.,54
hs234,TV Show,Fruits Basket (2019),,,,2021-09-11,2019,TV-14,3,Season,"Anime, Comedy, Drama",tohru goes from living in a tent to rooming with the mysterious boys of the soma clan. but she'll learn they have a shocking family secret!,97
hs235,Movie,High Ground,,,,2021-09-11,2020,G,105,min,"Action, Adventure, Drama","gutjuk teams up with ex-sniper travis to track down the most dangerous warrior in the territory, who is also his uncle.",87
hs236,Movie,Detainee 001,,,,2021-09-10,2021,TV-MA,,,Documentaries,"a harrowing exploration of john walker lindh, 'the american taliban.'",21
hs237,TV Show,Holey Moley,,,United States,2021-09-10,2019,TV-PG,1,Season,"Game Shows, Reality","a mini-golf competition series, will showcase self-proclaimed mini-golf lovers from around the country as they compete head-to-head through an epic obstacle golf course. in each episode, 12 contestants will put their miniature golf – and physical – skills to the test and face off in never-before-seen challenges on a supersized miniature golf course.",68
hs238,TV Show,Project Bakeover,,,,2021-09-10,2021,TV-G,1,Season,"Cooking & Food, Lifestyle & Culture, Reality","in project bakeover renowned pastry chef, master chocolatier and entrepreneur steve hodge throws a lifeline to struggling bakery businesses on the brink of losing it all. drawing on his finely honed chef skills, his passion for desserts and his business acumen, steve reinvigorates and inspires the desperate bakery owners, while design guru tiffany pratt transforms their tired, uninspired bakeries into warm and welcoming spaces. together they get these businesses turned around and on the road to success.",24
hs239,TV Show,Salvage Kings,,,,2021-09-10,2019,TV-PG,2,Season,Reality,the salvage team at family-owned priestly demolition inc. races against the clock to recover historic treasures from buildings on the verge of demolition.,78
hs240,Movie,Transporter 3,,,,2021-09-10,2008,PG-13,99,min,"Action, Adventure",a mob courier becomes involved with the daughter of a ukrainian official.,78
hs241,TV Show,Worst to First,,,,2021-09-10,2017,TV-PG,2,Season,"Lifestyle & Culture, Reality","everyone wants a move-in ready dream home, but with soaring real estate prices in a red-hot market, it’s just not possible for most homeowners. that's where professional contractors mickey and sebastian come in - these business partners, who are also best friends and family, thrive on the challenge of transforming the ugliest house on the block, into the envy of the neighborhood. many people are forced to get creative by buying a fixer-upper and renovating it to fit their needs but these types of transformations are mickey and sebastian’s specialty - helping each homebuyer find a shabby, rundown house and turning it into a stunning forever home. buying the worst house on the block always comes with unforeseen challenges but mickey and sebastian always exceed expectations and turn dreams into reality- finding the worst and turning it into the first!",97
hs242,TV Show,More Than An Athlete,,,,2021-09-09,2019,G,2,Season,"Documentaries, Reality","explores the improbable journey and unique bond between lebron james and longtime friends-turned-business partners maverick carter, rich paul and randy mims.",66
hs243,TV Show,Our Time: UCF Football,,,,2021-09-09,2021,G,1,Season,"Documentaries, Sports",a behind-the-scenes look at all aspects of gus malzahn's first season at ucf.,72
hs244,Movie,Women of 9/11: A Special Edition of 20/20 With Robin Roberts,,,,2021-09-09,2021,G,,,News,"for the first time, after two decades, the women whose lives changed forever on september 11th tell their full stories of survival, pain and redemption in this landmark special hosted and executive produced by robin roberts.",74
hs245,Movie,La La Land,,,,2021-09-08,2016,PG-13,128,min,"Comedy, Drama, Music",a jazz pianist falls in love with an aspiring actress as they both pursue their dreams of stardom in this six-time oscar(r) winner.,12
hs246,TV Show,Wu-Tang: An American Saga,,,United States,2021-09-08,2019,TV-MA,2,Season,"Black Stories, Drama","emmy® nominated wu-tang: an american saga is inspired by “the wu-tang manual” and “tao of wu”, and based on the true story of the wu-tang clan. set in early ’90s new york at the height of the crack cocaine epidemic, the show tracks the clan’s formation, a vision of bobby diggs aka the rza, who strives to unite a dozen young, black men that are torn between music and crime but eventually rise to become the unlikeliest of american success stories.",22
hs247,TV Show,9/11 20 Years Later: Women of Resilience,,,,2021-09-07,2021,G,1,Season,News,"anchored by lindsey davis, this special features the dramatic stories of four inspiring women who survived trauma and loss on 9/11 to find purpose and peace after two decades. one is the first-ever female fdny firefighter who, along with her fellow first responders, rushed to ground zero on 9/11. another is a heroic army colonel at the pentagon who narrowly escaped death and saved several lives while jumping from the burning inferno. a mother and a widow share their stories of loss and redemption, ensuring their lost loved ones will never be forgotten.",99
hs248,Movie,9/11 Twenty Years Later: The Longest Shadow,,,,2021-09-07,2021,G,,,News,this new documentary series offers an in-depth and visceral account of sept. 11 and how it reshaped the nation using archival and first-person testimony from first responders and survivors who have now had almost two decades to reflect on the events they lived through.,46
hs249,TV Show,Dish Nation,,,United States,2021-09-07,2013,TV-PG,1,Season,Comedy,the biggest names in radio host tv's funniest entertainment news show!,6
hs250,Movie,Logan,,,,2021-09-07,2017,R,138,min,"Action, Drama, Science Fiction",a broken-down logan (hugh jackman) comes to the aid of a young mutant girl who is just like him in this 3rd 'wolverine' film.,75
hs251,Movie,SportsCenter,,,,2021-09-07,1979,G,,,Sports,"espn's flagship program provides sports news, highlights and analysis.",84
hs252,Movie,Eyewitness to 9/11: Behind the Lens,,,,2021-09-06,2021,G,,,Documentaries,"the images of september 11, 2001, are seared into our memory, the moments broadcast live to the world. now, for the first time ever, on the 20th anniversary of 9/11, we hear from the eyewitness news journalists who were there, in the streets, in the air, and in the newsroom, reporting on the events as the nightmare unfolded, capturing the unforgettable video of that day, and risking their lives to tell the world what was happening. what began as a local news breaker on a clear blue-sky morning in lower manhattan soon became one of the darkest days in american history. ""eyewitness to 9/11: behind the lens"" documents the heart-pounding, moment-by-moment response of the eyewitness news team at wabc-tv, with never-before-seen footage from that day and dozens of powerful interviews that resonate with raw emotion. the special takes you ""behind the lens"" of 9/11 to tell untold stories of those who were on the frontlines of newsgathering – from field crews and newsroom staff to eyewitness news anchors and reporters, past and present.",79
hs253,Movie,Men's College Water Polo,,,,2021-09-04,1999,G,,,Sports,action from men's college water polo matches.,56
hs254,Movie,Bolden,,,United States,2021-09-03,2019,R,102,min,"Drama, History, Music","bolden imagines the compelling, powerful and tragic journey of buddy bolden, the unsung american hero who invented jazz.",89
hs255,Movie,CMA Summer Jam,,,,2021-09-03,2021,TV-PG,,,Music,"individual performances and collaborations from more than 20 of the biggest stars in country music, filmed over two nights in nashville.",94
hs256,TV Show,The D'Amelio Show,,,,2021-09-03,2021,G,1,Season,Documentaries,"from relative obscurity and seemingly normal life to being thrust into the hollywood limelight almost overnight, the d’amelios are faced with new challenges and opportunities they could not have imagined. charli, who at 16 became one of the biggest celebrities with over 150 million followers combined and #1 on the tiktok platform in less than a year, has the world at her fingertips and is working to balance fame and family life with dancing, relationships, making new friends in la and battling the haters online. her sister, dixie, now 19, is experiencing her own sudden rise to fame with over 80 million followers combined, and an exploding music career. for mom heidi and dad marc, raising teenagers is hard enough before adding a cross-country move, supporting their daughters’ dreams, and doing the best they can to stay close and protect their girls from the dark side of fame, while also trying to adjust to life in hollywood.",14
hs257,Movie,Undine,,,,2021-09-03,2020,G,90,min,"Drama, Romance",christian petzold boldly reimagines the ancient myth of undine in this suspenseful tale of romance and betrayal in modern day berlin.,23
hs258,Movie,About Endlessness,,,,2021-09-02,2019,G,76,min,Drama,"a dreamlike comedy of vignettes, ranging from the inconsequential to the monumental, from the mind of visionary swedish auteur roy andersson (a pigeon sat on a branch reflecting on existence).",6
hs259,Movie,Death in Texas,,,,2021-09-02,2020,G,101,min,"Action, Thriller","recently released from prison, billy will do whatever it takes to save the only person who has stuck by him, his mother grace who desperately needs a liver transplant and she is all out of legal options.",73
hs260,TV Show,Locked Up Abroad,,,United Kingdom,2021-09-02,2007,TV-14,2,Season,Documentaries,"locked up abroad tells first hand experiences of unsuspecting travelers who embarked on what they thought would be a vacation, only to barely make it home alive.",41
hs261,TV Show,Made By Her: Monumental Women,,,,2021-09-02,2021,G,1,Season,Cartoons,"a fun and informative animated series exploring the lives, ideas, and dreams of the historical women honored in hulu’s monuments project. learn more at madebyher.hulu.com",43
hs262,TV Show,SMU Football: The Hilltop,,,,2021-09-02,2021,G,1,Season,Sports,a weekly all-access look at smu football.,96
hs263,Movie,The Unthinkable,,,,2021-09-02,2021,G,129,min,"Action, Thriller","a city is under attack by an unknown enemy. amidst turmoil and panic, a family must reckon with its past before it’s too late – for them, and for the entire country.",83
hs264,Movie,Trolls: TrollsTopia,,,United States,2021-09-02,2020,4 Seasons,,,"Family, Kids","trolls: trollstopia! is the next chapter in the trolls’ hair-raising adventures. during the trolls sequel, trolls: world tour, everything gets turned on its hair when poppy learns there are five other musically themed trolls tribes scattered throughout the forest. now, armed with her endless positivity she decides to bring delegates from the country western, classical, funk, techno, and hard rock tribes to live together in her village, to form a new trolls city and promote friendship and harmony in a grand experiment she calls… trollstopia! the delegates from the other villages won’t be the kings or queens we met in trolls world tour – those characters will remain in their respective villages and continue to function as the leaders of their tribes. instead, we’re going to meet new, original characters that represent the fun features of their home tribes.",14
hs265,Movie,Blue City,,,,2021-09-01,1986,R,83,min,"Action, Adventure, Horror","after a five year absence, a young man returns home with the intent of reconciling with his father. when he learns that his father has been murdered, he seeks revenge.",88
hs266,Movie,Cold Creek Manor,,,,2021-09-01,2003,R,119,min,"Drama, Thriller",a new york city family’s move to a large crumbling mansion in the country takes a harrowing turn with the return of the previous owner.,9
hs267,Movie,Crazy Heart,,,,2021-09-01,2009,R,112,min,"Drama, Music, Romance","with too many years of hazy days and boozy nights,former country-music legend bad blake (jeff bridges) is reduced to playing dives and bowling alleys. in town for his latest gig, blake meets jean craddock (maggie gyllenhaal), a sympathetic reporter who has come to do a story on him. he unexpectedly warms to her and a romance begins, then the singer finds himself at a crossroads that may threaten his last shot at happiness.",52
hs268,Movie,Edward Scissorhands,,,,2021-09-01,1990,PG-13,101,min,"Comedy, Drama, Romance","a gentle man, with scissors for hands, is brought into a new community after living in isolation.",82
hs269,Movie,El Dorado,,,,2021-09-01,1967,TV-PG,126,min,"Action, Adventure","a gunslinger and his shotgun-wielding sidekick attempt to sober up a drunken sheriff to protect a homesteader from a greedy land baron. a classic, with james caan, directed by howard hawks.",9
hs270,Movie,Election,,,,2021-09-01,1999,R,103,min,Comedy,"tracy flick, a straight ""a"" go-getter who's determined to be president of carver high's student body. but when popular teacher jim mcallister observes the zealous political locomotive, he decides to derail her.",33
hs271,TV Show,Eli’s Places,,,,2021-09-01,2021,G,1,Season,Sports,two-time super bowl champion eli manning takes on his own version of his brother's signature show to explore what makes college football a way of life across the country.,24
hs272,Movie,Free Willy,,,,2021-09-01,1993,PG,111,min,"Drama, Family, Kids",two worlds separated by water and land come together in thisheartwarming adventure about the friendship between a troubled young boy and a orca whale.,55
hs273,Movie,Free Willy 2: The Adventure Home,,,,2021-09-01,1995,PG,98,min,"Drama, Family, Kids","it's been two years since a brave 12-year-old boy rescued a majestic orca whale named willy, but their reunion is marred when an oil spill threatens willy's pod.",5
hs274,Movie,Free Willy 3: The Rescue,,,,2021-09-01,1997,PG,86,min,"Action, Adventure, Family",a 10-year-old boy whose father is running an illegal whaling operation is caught in a dilemma when willy and his pod are threatened.,17
hs275,Movie,Free Willy: Escape From Pirate's Cove,,,,2021-09-01,2010,PG,101,min,"Adventure, Kids","when kirra goes to live with her estranged grandfather at his seaside theme park, a storm traps a baby orca in the lagoon. kirra and the whale she names willy develop a friendship.",57
hs276,Movie,"Friday The 13th, Part III",,,United States,2021-09-01,1982,R,95,min,"Horror, Thriller",a group of teenagers heads up to a camp in the country and becomes the target of a psycho lurking about.,74
hs277,Movie,Friday the 13th: The Final Chapter,,,United States,2021-09-01,1984,R,91,min,"Action, Adventure, Horror","having been revived at the hospital, jason returns to crystal lake to meet more victims. however, this time has he met his match in tommy jarvis?",52
hs278,Movie,Gattaca,,,,2021-09-01,1997,PG-13,106,min,"Drama, Science Fiction, Thriller","in a future where genetic engineered people are favored, an imperfect young man assumes another's identity to gain a job as an astronaut - but his deception is discovered in this thoughtful sci-fi drama. with jude law.",91
hs279,Movie,Girls! Girls! Girls!,,,United States,2021-09-01,1962,PG,99,min,"Comedy, Music","fishing boat captain, popular with the ladies, sings at night to earn enough to buy his own boat.",83
hs280,Movie,Hoosiers,,,"United Kingdom, United States",2021-09-01,1986,PG,115,min,"Drama, Sports",gene hackman stars as a basketball coach who guides a tiny indiana high-school team to a state title in this sports classic.,35
