id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
ds818,TV Show,Disney Bizaardvark,,"Madison Hu, Olivia Rodrigo, Jake Paul, DeVore Ledridge, Ethan Wacker",United States,2019-11-12,2015,TV-PG,3,Season,"Buddy, Comedy, Family",paige and frankie produce an online comedy channel.,12
ds819,Movie,Disney Den Brother,Mark Taylor,"Hutch Dano, G. Hannelius, Maurice Godin, David Lambert, Kelsy Chow, Debra Mooney",United States,2019-11-12,2010,TV-G,90,min,"Comedy, Coming of Age",a hockey star hangs up his skates and becomes a substitute scoutmaster.,9
ds820,Movie,Disney Descendants,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Mitchell Hope, Melanie Paxson",United States,2019-11-12,2015,TV-G,114,min,"Coming of Age, Fantasy, Musical",the kids of disney villains are given a shot at redemption at auradon prep.,29
ds821,TV Show,Disney Descendants Wicked World (Shorts),,,United States,2019-11-12,2015,TV-G,2,Season,"Animation, Coming of Age, Fantasy",descendants continues with new animated shorts!,56
ds822,TV Show,Disney DuckTales (Shorts),,,,2019-11-12,2016,TV-Y7,1,Season,"Action-Adventure, Animation, Comedy",the mcduck family welcomes you to duckburg!,4
ds823,TV Show,Disney Evermoor,,"Naomi Sequeira, Jordan Loughran, Belinda Stewart-Wilson, Dan Fredenburgh, George Sear, Georgie Farmer",,2019-11-12,2017,TV-PG,1,Season,Series,tara crossley moves to evermoor and realizes the english countryside is not as sleepy as it seems.,37
ds824,TV Show,Disney Family Sundays,,,United States,2019-11-12,2019,TV-G,1,Season,"Anthology, Family, Lifestyle",amber kemp-gerstel shares her love of crafting in a series of disney-themed diy projects.,73
ds825,TV Show,Disney Fast Layne,,"Sophie Pollono, Sofia Rosinsky, Brandon Rossel, Winslow Fegley",United States,2019-11-12,2018,TV-G,1,Season,"Action-Adventure, Animation, Comedy",twelve-year-old layne reed discovers a talking car.,92
ds826,Movie,Disney Girl vs. Monster,Stuart Gillard,"Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara, Adam Chambers, Tracy Dawson","United States, Canada",2019-11-12,2012,TV-PG,90,min,"Action-Adventure, Comedy, Fantasy",the daughter of two monster-hunters must take on a monster of her own.,56
ds827,TV Show,Disney Gravity Falls,,"Kristen Schaal, Jason Morgan, Alex Hirsch",United States,2019-11-12,2011,TV-Y7,2,Season,"Action-Adventure, Animation, Comedy",dipper and mabel spend the summer with grunkle stan.,32
ds828,TV Show,Disney Gravity Falls (Shorts),,,,2019-11-12,2012,TV-G,1,Season,"Animation, Anthology, Comedy",twins dipper and mabel enter the mysterious town of gravity falls for the summer.,85
ds829,TV Show,Disney Jake and the Never Land Pirates,,"Madison Pettis, Colin Ford, Jonathan Heit, David Arquette, Corey Burton",United States,2019-11-12,2010,TV-Y,4,Season,"Action-Adventure, Animation, Fantasy",jake sails for a treasure hunt against captain hook.,38
ds830,TV Show,Disney JONAS,,"Kevin Jonas, Joe Jonas, Nick Jonas, Chelsea Staub, Nicole Anderson, John Ducey",United States,2019-11-12,2008,TV-G,2,Season,"Comedy, Family, Kids","jonas is the hottest rock band on the planet! band members nick, kevin, and joe are superstar idols.",94
ds831,TV Show,Disney Junior Music Nursery Rhymes,,,,2019-11-12,2017,TV-Y,2,Season,"Animation, Kids, Musical",nursery rhymes re-imagined with disney junior!,19
ds832,TV Show,Disney K.C. Undercover,,"Zendaya , Veronica Dunne, Kamil McFadden, Tammy Townsend, Kadeem Hardison",United States,2019-11-12,2014,TV-Y7,3,Season,"Action-Adventure, Comedy, Kids",k.c. joins her spy family as its newest secret agent.,53
ds833,TV Show,Disney Lab Rats: Elite Force,,"William Brent, Bradley Perry, Jake Short, Paris Berelc, Kelli Berglund",United States,2019-11-12,2015,TV-Y7,1,Season,"Action-Adventure, Comedy, Coming of Age",the lab rats join forces with the mighty med team.,96
ds834,TV Show,Disney Legend of the Three Caballeros,,"Tony Anselmo, Jaime Camil, Eric Bauza, Grey Griffin, Wayne Knight, Kevin Richardson",United States,2019-11-12,2017,TV-G,1,Season,"Action-Adventure, Animation, Comedy","donald, jose and panchito inherit a magical atlas and travel the world battling mythical monsters.",19
ds835,TV Show,Disney Mickey Mouse Clubhouse,,"Wayne Allwine, Jim Cummings, Russi Taylor, Tony Anselmo, Bill Farmer, Tress MacNeille",United States,2019-11-12,2005,TV-Y,5,Season,"Animation, Kids",mickey leads kids on an interactive adventure of learning.,71
ds836,TV Show,Disney Milo Murphy's Law,,"Al Yankovic, Sabrina Carpenter, Mekai Curtis",United States,2019-11-12,2016,TV-Y7,2,Season,"Action-Adventure, Animation, Comedy","around milo, anything that can go wrong, will.",11
ds837,TV Show,Disney Minnie's Bow-Toons (Shorts),,,United States,2019-11-12,2011,TV-Y,3,Season,"Animation, Kids",minnie mouse teams up with daisy to open up minnie’s bow-tique.,4
ds838,TV Show,Disney Stuck In The Middle,,"Jenna Ortega, Ronni Hawk, Isaak Presley, Ariana Greenblatt, Kayla Maisonet, Nicolas Bechtel",United States,2019-11-12,2015,TV-PG,3,Season,"Comedy, Coming of Age, Family",harley is stuck in the middle of a family with 7 kids!,81
ds839,TV Show,Disney Take Two With Phineas And Ferb (Shorts),,,United States,2019-11-12,2010,TV-G,1,Season,"Animation, Kids, Parody",real-life celebrities are interviewed by phineas and ferb.,32
ds840,TV Show,Disney Tangled: The Series - Short Cuts,,,,2019-11-12,2016,TV-Y7,1,Season,"Action-Adventure, Animation, Comedy",get to know the colorful residents of corona.,12
ds841,Movie,Disney Under The Sea: A Descendants Short Story,Hasraf Dulull,,,2019-11-12,2018,TV-G,10,min,"Fantasy, Musical, Thriller",mal emerges from the forest where she meets dizzy.,77
ds842,TV Show,Disney's Adventures Of The Gummi Bears,,"Bill Scott, Christian Jacobs, Brett Johnson, David Faustino, Paul Winchell, Jason Marsden",United States,2019-11-12,1985,TV-Y7,6,Season,"Action-Adventure, Animation, Fantasy",the magical gummi bears discover their rich history.,61
ds843,TV Show,Disney's Doug,,"Connie Shulman, Doug Preis, Alice Playten, Chris Phillips, Fred Newman, Thomas McHugh",United States,2019-11-12,1996,TV-Y7,3,Season,"Animation, Comedy, Coming of Age","doug uses his imagination to navigate through tests of friendship, love, school, and growing up.",14
ds844,Movie,Disney's Fairy Tale Weddings,Chris Wilson,"Ben Higgins, Lauren Bushnell",,2019-11-12,2017,TV-PG,64,min,"Family, Lifestyle, Reality",a look at the magical weddings at disney destinations.,36
ds845,Movie,Disney's Fairy Tale Weddings: Holiday Magic,Chris Wilson,"Stephen Boss, Allison Holker",,2019-11-12,2017,TV-PG,42,min,"Family, Lifestyle, Reality",holiday disney weddings and proposals.,47
ds846,TV Show,Disney's Hercules: The Animated Series,,"Tate Donovan, Sandra Bernhard, Robert Costanzo, Matt Frewer, Bobcat Goldthwait, French Stewart",United States,2019-11-12,1998,TV-Y7,1,Season,"Action-Adventure, Animation, Comedy",follow herc's many labors during the years he spent training on how to be a hero.,21
ds847,TV Show,Disney's Kim Possible,,"Christy Romano, Will Friedle, Nancy Cartwright, Tahj Mowry","United States, Philippines, South Korea",2019-11-12,2001,TV-G,4,Season,"Action-Adventure, Animation, Comedy","kim possible is a high school girl who, in her spare time, saves the world from evil villains.",14
ds848,TV Show,Disney's Little Einsteins,,"Erica Huang, Aiden Pompey, Jesse Schwartz, Natalia Wojcik",United States,2019-11-12,2005,TV-Y,2,Season,"Action-Adventure, Animation, Kids",this innovative new series provides preschoolers with new ways to hear and see music and art.,23
ds849,TV Show,Disney's Mighty Ducks,,"James Belushi, Brad Garrett, Jeff Bennett, Jennifer Hale, Clancy Brown, Tony Jay",United States,2019-11-12,1996,TV-Y7,1,Season,"Action-Adventure, Animation, Comedy",hockey-loving alien ducks are stranded on earth and must protect it from the evil dragaunus.,67
ds850,TV Show,Disney's Recess,,"Rickey Collins, Jason Davis, Ashley Johnson, Ross Malinger, Courtland Mead, Pamela Segall",United States,2019-11-12,1997,TV-Y7,3,Season,"Animation, Comedy, Kids",a portrayal of life at third street elementary school.,82
ds851,TV Show,Disney's The Emperor's New School,,"Shane Baumel, Jessica DiCicco, Wendie Malick, Fred Tatasciore, Jeff Bennett, Jessie Flower",United States,2019-11-12,2005,TV-G,2,Season,"Animation, Comedy, Coming of Age","disney's the emperor's new school is a unique comedy about kuzco, a self-centered and spoiled teen.",84
ds852,Movie,Disney's The Kid,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin, Chi McBride, Jean Smart",United States,2019-11-12,2000,PG,105,min,"Comedy, Drama, Family",a man's life is upended when he meets an 8-year-old version of himself.,59
ds853,TV Show,Disney's The Little Mermaid (Series),,"Jodi Benson, Samuel Wright, Ken Mars, Edan Gross",United States,2019-11-12,1992,TV-Y7,3,Season,"Action-Adventure, Animation, Fantasy","follow ariel's adventures as a mermaid living under the sea with her father, king triton.",49
ds854,Movie,Disneyland Around the Seasons (Walt Disney's Wonderful World of Color: 1961-69),Hamilton Luske,Walt Disney,United States,2019-11-12,1966,TV-PG,51,min,"Documentary, Family, Variety",walt disney talks about disneyland in 1966. see details for advisory.,11
ds855,Movie,Disneynature African Cats,Keith Scholey,Samuel Jackson,United States,2019-11-12,2011,G,90,min,"Animals & Nature, Documentary, Family",come face-to-face with the wildly majestic african lions of the savanna.,44
ds856,Movie,Disneynature Bears,"Alastair Fothergill, Keith Scholey",John Reilly,United States,2019-11-12,2014,G,78,min,"Animals & Nature, Documentary, Family",a mother bear teaches her two impressionable cubs important life lessons.,53
ds857,Movie,Disneynature Born in China,Lu Chuan,John Krasinski,"United Kingdom, China, United States",2019-11-12,2017,G,81,min,"Animals & Nature, Documentary, Family",embrace the beauty of china's vast terrain – and the life that inhabits it.,94
ds858,Movie,Disneynature Chimpanzee,"Alastair Fothergill, Mark Linfield",Tim Allen,"Tanzania, United States",2019-11-12,2012,G,79,min,"Animals & Nature, Documentary, Family",meet a remarkable young chimpanzee who sees his world as his playground.,76
ds859,Movie,Disneynature Crimson Wing,"Matthew Aeberhard, Leander Ward",Mariella Frostrup,"United States, United Kingdom",2019-11-12,2008,G,78,min,"Animals & Nature, Documentary, Family",a million flamingos struggle to survive in the remote tanzanian wilderness.,75
ds860,Movie,Disneynature Monkey Kingdom,Mark Linfield,Tina Fey,United States,2019-11-12,2015,G,82,min,"Animals & Nature, Documentary, Family","forced from their home among ancient ruins, a mother monkey must lead her son to safety.",59
ds861,Movie,Disneynature Wings of Life,Louie Schwartzberg,Meryl Streep,"United States, Panama, Mexico",2019-11-12,2011,G,81,min,"Animals & Nature, Documentary, Family","an intimate look at butterflies, hummingbirds, bees, bats and flowers.",95
ds862,TV Show,Dog Whisperer with Cesar Millan,,Cesar Millan,United States,2019-11-12,2004,TV-G,6,Season,"Animals & Nature, Docuseries, Family",world-renowned dog expert cesar millan helps dogs and their owners overcome behavior issues.,37
ds863,Movie,Don't Look Under the Bed,Kenneth Johnson,"Erin Chambers, Eric Hodges II, Eric Hodges, Robin Riker, Steve Valentine, Jake Sakson",United States,2019-11-12,1999,TV-PG,93,min,"Coming of Age, Fantasy",teen frances mccausland is framed for the boogeyman's mischievous pranks.,54
ds864,Movie,Donald's Golf Game,Jack King,,United States,2019-11-12,1938,TV-G,8,min,"Animation, Comedy, Family",donald tries to impress his nephews at golfing. see details for advisory.,78
ds865,Movie,Donald's Tire Trouble,Dick Lundy,,United States,2019-11-12,1943,TV-G,8,min,"Animation, Comedy, Family",donald is frustrated in his attempts to fix a flat tire. see details for advisory.,70
ds866,Movie,Double Teamed,Duwayne Dunham,"Poppi Monroe, Annie McElwain, Teal Redmann, Nick Searcy, Tanya Goott, Joey Miyashima",United States,2019-11-12,2002,TV-G,93,min,"Biographical, Sports",the wnba's burge twins inspire this film about sisterhood and teamwork.,60
ds867,Movie,Doug's 1st Movie,Maurice Joyce,"Thomas McHugh, Fred Newman, Chris Phillips, Constance Shulman, Frank Welker, Doug Preis",United States,2019-11-12,1999,G,80,min,"Animation, Comedy, Family","doug and his friends discover the ""monster"" of lucky duck lake.",94
ds868,TV Show,"Dr. T, Lone Star Vet",,Dr. Lauren Thielen,United States,2019-11-12,2019,TV-PG,1,Season,"Docuseries, Family, Medical","dr. t, lone star vet follows dr. t as she faces the most compelling cases of her career.",90
ds869,Movie,DuckTales The Movie: Treasure of the Lost Lamp,Bob Hathcock,"Alan Young, Terence McGovern, Russi Taylor, Richard Libertini, Christopher Lloyd, June Foray","France, United States",2019-11-12,1990,G,75,min,"Action-Adventure, Animation, Comedy",scrooge and his nephews search for the long-lost loot of collie baba.,46
ds870,Movie,Dug's Special Mission,Ronnie Del Carmen,"Bob Peterson, Delroy Lindo, Jerome Ranft",United States,2019-11-12,2009,TV-PG,6,min,"Animation, Comedy, Family",dug finds where he belongs is not where he's been looking.,68
ds871,Movie,Dumbo,Tim Burton,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green, Alan Arkin, Nico Parker","United States, United Kingdom, Australia, Canada",2019-11-12,2019,PG,117,min,"Action-Adventure, Family, Fantasy",a flying elephant helps show that differences and family can be cherished.,18
ds872,Movie,Early to Bed,Jack Kinney,,United States,2019-11-12,1941,TV-G,9,min,"Animation, Comedy, Family",a ticking alarm clock keeps donald awake. see details for advisory.,20
ds873,Movie,Earth Live,Glenn Weiss,"Jane Lynch, Phil Keoghan, Chris Packham",United States,2019-11-12,2017,TV-PG,94,min,"Animals & Nature, Documentary, Family","earth live gives viewers a unique, live view of wildlife around the world.",38
ds874,Movie,Easter Island Unsolved,Geoff Luck,Peter Demeo,United States,2019-11-12,2018,TV-14,45,min,"Documentary, Historical","easter island is a riddle, and its mysterious past may hold clues to its future.",87
ds875,Movie,Eddie's Million Dollar Cook-off,Paul Hoen,"Taylor Ball, Orlando Brown, Reiley McClendon, Mark Taylor, Rose McIver, Kylie Leydon",United States,2019-11-12,2003,TV-G,86,min,"Comedy, Coming of Age, Sports",a baseball prodigy swings for the culinary fences in a cooking competition.,82
ds876,Movie,Eight Below,Frank Marshall,"Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson, Gerard Plunkett, August Schellenberg",United States,2019-11-12,2006,PG,122,min,"Action-Adventure, Animals & Nature, Drama",an antarctic storm threatens eight sled dogs alone in the wilderness.,29
ds877,TV Show,Elena of Avalor (Shorts),,"Aimee Carrero, Jenna Ortega, Maximus Riegel, Gia Lopez, Desmond Gerber, Mick Wingert",,2019-11-12,2017,TV-Y,2,Season,"Action-Adventure, Animation, Fantasy",elena travels to vallestrella and trains with zuzo!,31
ds878,Movie,Emil and the Detectives,Peter Tewksbury,"Walter Slezak, Roger Mobley, Heinz Schubert, Peter Ehrlich, Cindy Cassell, Elsa Wagner",United States,2019-11-12,1964,TV-PG,98,min,"Action-Adventure, Crime, Family","when a young boy's money is stolen, the search is on for the thief.",96
ds879,Movie,Empire of Dreams: The Story of the Star Wars Trilogy,"Edith Becker, Kevin Burns","Robert Clotworthy, Walter Cronkite, Anthony Daniels, Warwick Davis, Carrie Fisher, Harrison Ford",United States,2019-11-12,2004,TV-14,151,min,Documentary,"explore the creation of star wars, a saga few thought could ever be made.",39
ds880,TV Show,Encore!,,"Kristen Bell, Roger Love, Susan Egan, Ali Stroker, Stephen Schwartz",United States,2019-11-12,2019,TV-14,1,Season,"Music, Reality",kristen bell reunites former high school classmates to re-stage musicals they performed in the past.,83
ds881,Movie,Escape to Witch Mountain,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards, Ike Eisenmann, Walter Barnes",United States,2019-11-12,1975,G,98,min,"Action-Adventure, Family, Fantasy",two orphans with supernatural powers discover their mysterious past.,34
ds882,TV Show,Even Stevens,,"Shia LaBeouf, Christy Romano, Nick Spano, Tom Virtue, Donna Pescow",United States,2019-11-12,2000,TV-PG,3,Season,"Comedy, Coming of Age, Kids","louis, a seventh-grade misfit, struggles to fit in at school and in his seemingly perfect family.",3
ds883,Movie,Expedition Mars: Spirit & Opportunity,Mark Davis,Bray Poor,United States,2019-11-12,2019,TV-PG,88,min,Documentary,"expedition mars explores the epic adventures of the mars rovers, spirit and opportunity.",66
ds884,Movie,Fantasia,"Samuel Armstrong, James Algar, Bill Roberts","Deems Taylor, Walt Disney, Leopold Stokowski",United States,2019-11-12,1940,G,126,min,"Animation, Family, Fantasy",walt disney's timeless masterpiece is an extravaganza of sight and sound. see details for advisory.,7
ds885,Movie,Fantasia 2000,"Pixote Hunt, Hendel Butoy, Eric Goldberg","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler, James Jones, Penn Teller",United States,2019-11-12,2000,G,76,min,"Animation, Family, Fantasy",a modern update of the disney classic with new music and animation.,32
ds886,TV Show,Fantastic Four (Series),,"Beau Weaver, Lori Alan, Chuck McCann, Brian Green, Stan Lee, Pauline Lomas",United States,2019-11-12,1994,TV-Y7,1,Season,"Action-Adventure, Animation, Kids","reed richards, sue and johnny storm and pilot ben grimm are transformed into the fantastic four.",86
ds887,TV Show,Fantastic Four: World's Greatest Heroes,,"Christopher Jacot, Hiro Kanagawa, Lara Gilchrist, Brian Dobson",United States,2019-11-12,2007,TV-Y7,1,Season,"Action-Adventure, Animation, Kids","watch mr. fantastic, invisible woman, human torch, and thing as they battle their greatest foes.",15
ds888,Movie,Ferdinand the Bull,Dick Rickard,,United States,2019-11-12,1938,TV-G,8,min,"Animation, Comedy, Family",ferdinand only wants to stop and smell the flowers. see details for advisory.,86
ds889,Movie,Finding Dory,"Andrew Stanton, Angus MacLane","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson, Hayden Rolence, Ty Burrell",United States,2019-11-12,2016,PG,98,min,"Action-Adventure, Animation, Comedy",dory sets off on a life-changing adventure to find her family.,38
ds890,Movie,Finding Nemo,Andrew Stanton,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Brad Garrett, Allison Janney","United States, Australia",2019-11-12,2003,G,103,min,"Action-Adventure, Animation, Comedy",marlin makes an epic journey to bring nemo home when he's taken by divers.,5
ds891,Movie,First Kid,David Evans,"Sinbad , Robert Guillaume, Timothy Busfield, Brock Pierce, James Naughton, Art Fleur",United States,2019-11-12,1996,PG,102,min,"Buddy, Comedy, Coming of Age",a wisecracking secret service agent is assigned to the president's son.,64
ds892,Movie,Flight of the Navigator,Randal Kleiser,"Joey Cramer, Veronica Cartwright, Cliff De Young, Sarah Parker, Matt Adler, Howard Hesseman",United States,2019-11-12,1986,PG,90,min,"Action-Adventure, Science Fiction",a boy mysteriously gains knowledge of the farthest reaches of the universe.,93
ds893,Movie,Float,Bobby Rubio,"Eli Fucile, Bobby Rubio, Luna Watson, Mika Kubo",United States,2019-11-12,2019,PG,10,min,"Animation, Family, Fantasy","a father hides his unusual son, and then must face the consequences.",69
ds894,Movie,Flowers and Trees,Burt Gillett,,United States,2019-11-12,1932,TV-Y7,8,min,"Animation, Family, Kids","it's spring, and the flowers, mushrooms, and trees come to life. see details for advisory.",9
ds895,Movie,Flubber,Les Mayfield,"Robin Williams, Marcia Harden, Christopher McDonald, Raymond Barry, Clancy Brown, Ted Levine",United States,2019-11-12,1997,PG,96,min,"Comedy, Family, Science Fiction",phillip hopes his super-bouncy goo will save his college and his wedding.,12
ds896,Movie,Food for Feudin',Charles Nichols,,United States,2019-11-12,1950,TV-G,7,min,"Animation, Comedy, Family",the chipmunks and pluto battle over a supply of nuts. see details for advisory.,18
ds897,Movie,For the Birds,Ralph Eggleston,,United States,2019-11-12,2001,G,4,min,"Animation, Comedy, Family",small birds mock a big bird who tries to sit with them,42
ds898,Movie,Forky Asks a Question: What is Money?,Bob Peterson,"Tony Hale, John Ratzenberger, Bob Peterson",United States,2019-11-12,2019,TV-G,6,min,"Animation, Comedy, Family",hamm attempts to give forky a lesson on how the us monetary system works.,72
ds899,Movie,Frank and Ollie,Theodore Thomas,"Frank Thomas, Ollie Johnston, Sylvia Roemer, John Canemaker, John Culhane, Marie Johnston",United States,2019-11-12,1995,PG,89,min,"Biographical, Documentary",share the story of famed disney animators frank thomas and ollie johnston.,74
ds900,Movie,Frankenweenie (Short),Tim Burton,"Shelley Duvall, Daniel Stern, Barret Oliver",United States,2019-11-12,1984,PG,27,min,"Drama, Parody, Science Fiction",victor harnesses the power of science to bring his dog sparky back to life.,92
ds901,Movie,Freaky Friday,Mark Waters,"Jamie Curtis, Lindsay Lohan, Harold Gould, Chad Murray, Stephen Tobolowsky, Christina Vidal",United States,2019-11-12,2003,PG,98,min,"Comedy, Family, Fantasy",a mother and daughter see things a bit differently when they switch bodies.,26
ds902,Movie,Free Solo,"Elizabeth Vasarhelyi, Jimmy Chin","Alex Honnold, Tommy Caldwell",United States,2019-11-12,2018,TV-PG,101,min,"Action-Adventure, Documentary, Sports",free solo climber alex honnold prepares to scale el capitan in yosemite without a rope.,75
ds903,Movie,Frenemies,Daisy Mayer,"Zendaya , Bella Thorne, Mary Mouser, Nick Robinson, Stefanie Scott, Connor Price",United States,2019-11-12,2012,TV-G,88,min,"Anthology, Comedy, Coming of Age",three very different sets of friends experience growing pains.,59
ds904,Movie,Frozen,"Chris Buck, Jennifer Lee","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad, Santino Fontana, Alan Tudyk",United States,2019-11-12,2013,PG,105,min,"Animation, Family, Fantasy","anna and kristoff brave the elements, racing to save elsa and the kingdom.",51
ds905,Movie,Full-Court Miracle,Stuart Gillard,"Alex Linz, R.H. Thomson, Sean Marquette, Jase Blankfort, Erik Knudsen, David Sazant",United States,2019-11-12,2003,TV-G,95,min,"Coming of Age, Drama, Sports",a former college star is convinced to coach a winless basketball team.,25
ds906,Movie,Fun and Fancy Free,"Jack Kinney, W. Roberts, Hamilton Luske","Edgar Bergen, Dinah Shore, Luana Patten, Clarence Nash, Mickey Mouse, Cliff Edwards",United States,2019-11-12,1947,G,74,min,"Action-Adventure, Animation, Comedy","two classic featurettes starring mickey, donald, goofy and jiminy cricket.",56
ds907,Movie,Fuzzbucket,Mick Garris,"Chris Hebert, Phil Fondacaro, Joe Regalbuto, Wendy Phillips, Robyn Lively, John Vernon",United States,2019-11-12,1986,TV-G,46,min,"Buddy, Comedy, Coming of Age",an invisible creature helps mikey cope with junior high and family drama.,33
ds908,TV Show,Gargoyles,,"Thom Hernandez, Edward Asner, Jeff Bennett, Keith David, Bill Fagerbakke, Jonathan Frakes",United States,2019-11-12,1994,TV-Y7,3,Season,"Action-Adventure, Animation, Fantasy","in scotland, 994 a.d. goliath and his clan of gargoyles defend a medieval castle.",93
ds909,Movie,Geek Charming,Jeffrey Hornaday,"Sarah Hyland, Matt Prokop, Sasha Pieterse, Jordan Nichols, Vanessa Morgan, Lili Simmons",United States,2019-11-12,2011,TV-G,99,min,"Comedy, Coming of Age, Drama",popular dylan wants film geek josh to help her be crowned blossom queen.,22
ds910,Movie,Genius,Rod Daniel,"Trevor Morgan, Emmy Rossum, Yannick Bisson, Peter Keleghan, Philip Granger, Charles Fleischer",United States,2019-11-12,1999,TV-G,86,min,"Comedy, Coming of Age",a teen genius juggles the roles of college student and junior high bad boy.,78
ds911,Movie,George & A.J.,Josh Cooley,"Jason Topolski, A.J. Riebli  III, Steve Purcell, Peter Sohn, Bob Peterson, Kim Donovan",United States,2019-11-12,2009,TV-G,4,min,"Animation, Comedy, Family",two nurses try to escort seniors to the nursing home.,59
ds912,Movie,Geri's Game,Jan Pinkava,Bob Peterson,United States,2019-11-12,1997,G,5,min,"Animation, Family, Kids",geri plays a daylong game of chess against himself.,57
ds913,Movie,Get a Clue,Maggie Greenwald,"Lindsay Lohan, Bug Hall, Ian Gomez, Brenda Song, Ali Mukadam, Dan Lett",United States,2019-11-12,2002,TV-G,84,min,"Drama, Mystery",a teenage gossip columnist takes on the case of her missing teacher.,46
ds914,Movie,Giants of the Deep Blue,Ken Corben,Bill Graves,,2019-11-12,2018,TV-PG,45,min,"Animals & Nature, Documentary, Family",go beneath the surface of the sea for an extraordinary look at whales and dolphins.,34
ds915,TV Show,Girl Meets World,,"Rowan Blanchard, Ben Savage, Sabrina Carpenter, Peyton Meyer, August Maturo, Danielle Fishel",United States,2019-11-12,2013,TV-G,3,Season,"Comedy, Coming of Age, Family",riley and maya traverse the twists of teenage years.,29
ds916,Movie,Go Figure,Francine McDougall,"Jordan Hinson, Whitney Sloan, Cristine Rose",United States,2019-11-12,2005,TV-G,89,min,"Coming of Age, Sports",a girl must embrace hockey if she wants to become a champion ice skater.,63
ds917,Movie,Going to the Mat,Stuart Gillard,"Andrew Lawrence, Khleo Thomas, Alessandra Toreson, Billy Brown, Brenda Strong, Brian Wimmer",United States,2019-11-12,2004,TV-G,92,min,"Coming of Age, Sports","at a new school, jace overcomes his blindness through a love of wrestling.",80
ds918,TV Show,Good Luck Charlie,,"Bridgit Mendler, Leigh-Allyn Baker, Bradley Perry, Mia Talerico, Eric Kramer, Jason Dolley",United States,2019-11-12,2009,TV-G,4,Season,"Comedy, Coming of Age, Family",the duncans are a typical family whose lives are turned topsy-turvy with the arrival of charlie,58
ds919,Movie,"Good Luck Charlie, It's Christmas!",Arlene Sanford,"Bridgit Mendler, Leigh-Allyn Baker, Bradley Perry, Mia Talerico, Debra Monk, Michael Kagan",United States,2019-11-12,2011,TV-G,82,min,"Comedy, Coming of Age, Family",the duncans need a miracle of their own to reunite in time for christmas.,23
ds920,TV Show,Goof Troop,,"Nancy Cartwright, Jim Cummings, Dana Hill, Rob Paulson, Corey Burton, Bill Farmer",United States,2019-11-12,1992,TV-Y7,1,Season,"Animation, Comedy, Kids","goofy is a single father raising his son, max in spoonerville.",43
ds921,Movie,Gotta Kick it Up,Ramon Menendez,"Camille Guaty, America Ferrera, Jhoanna Flores, Suilma Rodriguez, Sabrina Wiener, Miguel Sandoval",United States,2019-11-12,2002,TV-G,85,min,"Coming of Age, Dance, Drama",a new coach and her middle school dance team surprise all their doubters.,39
ds922,Movie,Grand Canyonscope,C. Nichols,,United States,2019-11-12,1954,TV-G,7,min,"Animation, Comedy, Family",a park ranger has to keep donald in check at the grand canyon. see details for advisory.,54
ds923,Movie,Grasshopper and the Ants,Wilfred Jackson,,United States,2019-11-12,1934,TV-G,8,min,"Animation, Family, Music",a grasshopper learns a lesson about hard work. see details for advisory.,68
ds924,TV Show,Great Migrations,,Alec Baldwin,United States,2019-11-12,2010,TV-PG,1,Season,"Animals & Nature, Docuseries, Survival",an intimate and unprecedented view of animal migrations across the globe.,14
ds925,Movie,Greyfriars Bobby,Don Chaffey,"Donald Crisp, Laurence Naismith, Alex Mackenzie, Duncan Macrae, Andrew Cruickshank, Gordon Jackson",United States,2019-11-12,1961,TV-G,91,min,"Animals & Nature, Drama, Family",the story of friendship forged between a shepherd and his devoted dog.,88
ds926,Movie,Gus,Vincent McEveety,"Edward Asner, Don Knotts, Gary Grimes, Tim Conway, Liberty Williams, Dick Van Patten",United States,2019-11-12,1976,G,97,min,"Animals & Nature, Comedy, Family",a football team welcomes their newest member... a placekicking mule.,15
ds927,Movie,Halloweentown,Duwayne Dunham,"Debbie Reynolds, Judith Hoag, Kimberly Brown, Joey Zimmerman, Phillip Van Dyke, Emily Roeske",United States,2019-11-12,1998,TV-PG,84,min,"Action-Adventure, Comedy, Coming of Age",marnie and her siblings discover their spooky heritage in halloweentown.,19
ds928,Movie,Halloweentown High,Mark Dippé,"Kimberly Brown, Judith Hoag, Joey Zimmerman, Emily Roeske, Clifton Davis, Finn Wittrock",United States,2019-11-12,2004,TV-G,83,min,"Action-Adventure, Comedy, Fantasy",marnie's magic is on the line as halloweentown kids transfer to her school.,71
