id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
as4514,Movie,Interlude,Herve Bodilis,"Vincent Winterhalter, Sopnie Verbeek, Dinara Drukarova",,,2016,R,95,min,"Comedy, International",raphaël buys a boat and convinces his two friends to go on a tour just like in the old days. they’re not as fit and don't really share the same interests anymore. all that changes when two younger women join the cruise.,42
as4515,Movie,In the Arms of My Enemy,Micha Wald,"Adrian Jolivet, Gregoire Colin, Gregoire LePrince-Ringuet",,,2007,R,83,min,"Drama, International","brothers jakub and vladimir, join a cossack army to flee poverty. brothers elias and roman, steal horses to survive. fate brings them together vladimir gets killed. jakub now burning with anger is obsessed with revenge.",35
as4516,Movie,ICEBERG,Dominique Abel Fiona Gordon Bruno Romy,Fiona Gordon Lucy Tulugarjuk Dominique Abel,,,2005,PG-13,84,min,"Comedy, International","fiona locks herself in a freezer overnight. she is rescued, returns home and finds that her husband and children failed to notice her absence. fiona now wants to leave and live on an iceberg.",98
as4517,Movie,I LOVE YOU TOO,Ruud van Hemert,"Antonie Kamerling, Angela Shijf, Beau van Erven Dorens",,,2001,R,92,min,International,"while camping in france, dutch friends eric and eddy meet two women. eric talks to silke, a medical student in holland. he tells her about the very erotic book he is writing; we see it in flashbacks.",84
as4518,Movie,DON'T FORGET YOU'RE GOING TO DIE,Xavier Beauvois,Xavier Beauvois Chiara Mastroianni  Roschdy Zem,,,1995,R,117,min,Drama,"benoit has his life planned. but he forgot his military duty. he tries to get out with a psychiatrist, then suicide. he is then told he is hiv positive. along the way he meets claudia.",13
as4519,Movie,DIARY OF A CHAMBERMAID,Luis Bunuel,"Jeanne Moreau, Georges Geret, Michel Piccoli",,,1964,PG,97,min,International,"a true french classic from legendary oscar winning director luis bunuel. celestine, the chambermaid, has a new job in the country. the monteils, who she works for are a strange group with many problems and fetishes.",18
as4520,Movie,CLIMAX,K Bhavani Shanker,"G B Rajendra Prasad, Sasha Singh, Pridhvi",,,2021,13+,77,min,"Comedy, Drama","multimillionaire vijay modi, absconding with hundreds of crores of embezzled money is now brutally murdered in an upscale 7 star hotel suite room. he spent the previous night with a gorgeous looking , navya after offering her a crore of rupees. navya who accepted the offer after her dire needs becomes the prime suspect now.",45
as4521,Movie,BURNT OUT,Fabienne Godet,"Marion Cotillard, Dominique Blanc, Julie Depardieau",,,2005,PG-13,87,min,"Drama, International","marion cotillard leads a stellar cast in this award winning drama. disheartened after a shocking event that took place in his firm, a compliant and committed employee loses the ground under his feet and revolts.",63
as4522,Movie,Blame it On Fidel,Julie Gavras,"Nina Kerval-Bey, Julie Depardieu, Stefano Accorsi",,,2007,PG-13,99,min,Drama,a 9-year-old girl weathers big changes in her household as her parents become radical political activists in 1970-71 paris.,81
as4523,Movie,ALL FIRED UP,Jean-Paul Rappeneau,"Yves Montand, Isabelle Adjan, Lauren Hutton",,,1982,PG-13,103,min,International,"victor (montand) is an absent father and gambler, he comes home in need of money to cover his gambling debts. his daughter thwarts his plans. but when she realizes gangsters are looking for him, her attitude changes.",68
as4524,Movie,A Shot In The Dark,,"Joaquim de Almeida, Vanessa Mesquita, Filipe Duarte",,,2013,18+,1,min,Action,"a baby is kidnapped in a brazilian airport. years later, the mother lives in lisbon and works in a strip-tease bar so she can survive. when she is fired, she joins a gang of bank robbers...",22
as4525,Movie,A NIGHT IN VERSAILLES,Bruno Podalydes,Denis Podalydes Isabelle Candalier Phillipe Uchan,,,1992,PG-13,45,min,"Comedy, International","arnaud has planned a quiet, romantic dinner with a pretty woman at his apartment. he is a mild-mannered young man and has charms.his well planned dinner is interrupted by his brother and a group of visitors.",46
as4526,Movie,Tru Love,"Shauna MacDonald, Kate Johnston","Shauna MacDonald, Kate Trotter, Christine Horne",,,2014,16+,88,min,"Arthouse, LGBTQ, Romance","a widow, recovering from the death of her husband, comes to the big city to spend time with her busy professional daughter. instead, she forges and unlikely relationship with a commitment-phobic lesbian who has a past with her daughter.",72
as4527,Movie,The Bid,"Richard Harris, Maurquis Boone","Richard Harris, Maurquis Boone, Carlos Davis, Allen Sherrod, Thomas Ames, Jose Carrasquillo",,,2021,18+,90,min,Comedy,"in this hilarious comedy starring maurquis boone and richard harris, two philadelphia rappers gets framed by an overzealous police officer. the duo are sent to prison and are forced to fight the unjust system from behind bars.",3
as4528,Movie,Tabù,F.W. Murnau,"Matahi, Anne Chevalier, Bill Bambridge, Hitu",,,1930,13+,78,min,Romance,"on the south pacific island of bora bora, a young couple's love is threatened when the tribal chief declares the girl a sacred virgin.",36
as4529,Movie,Revisitant,Jon Binkowski,"Lisa Enos Smith, Tracy Wiu, Sally Glaner, Jade Rattigan, Michele Sims, Marc Musso",,,2021,16+,100,min,Horror,a victim plagued with paranormal attacks passes an evil entity on to a single mother and her two teenage daughters.,34
as4530,Movie,Remember Pearl Harbor,Tim Gray,Tom Selleck,,,2016,18+,82,min,Documentary,"narrated by actor tom selleck, remember pearl harbor chronicles the personal stories of veterans and citizens who witnessed the surprise attack by the japanese on the american pacific fleet on december 7, 1941. the film documents the 75th anniversary, the tragic events and the courageous acts of those who were in or near pearl harbor on that day.",14
as4531,Movie,Red Ribbon Blues (Restored),Charles Winkler,"Paul Mercurio, Debi Mazar, RuPaul, John Epperson, Lisa Waltz, Leland Orser",,,1996,18+,98,min,"Comedy, Drama, LGBTQ","after attending 23 funerals, troy and his friends are tired of seeing members of their community dying of aids after being denied the medication they need by the big drug companies. the group plans a heist to steal the medication and start a community drug distribution program. most importantly, these activists pose the question: how far would you go to stay alive?",8
as4532,Movie,Raasi,Muraliappas,"Ajith Kumar, Rambha, Prakash Raj, Vadivelu",,,1997,ALL,143,min,"Drama, Romance","kumar, a young man, falls in love with meena, his uncle's daughter. complications come to light when he is unable to shell out enough money for an important occasion.",52
as4533,Movie,One of Her Own,Armand Mastroianni,"Martin Sheen, Lori Loughlin, Greg Evigan, Reginald VelJohnson, Rhoda Griffis",,,1994,G,88,min,Drama,"toni stroud, a trainee police officer, is raped by a colleague. when he's accused of rape by someone else, she goes to her superiors about it. instead of taking action against him, they retaliate by firing her, and then close ranks around the rapist. meanwhile, toni is subjected to relentless bullying and vandalism. she takes action against the rapist and her former bosses, but will she prevail?",10
as4534,Movie,My Month with Mrs Potter,Christopher Norton,"Frankie Fairbrass, Jane Hayward, Daisy Tonge",,,2019,13+,88,min,Drama,"ryan a small time criminal on the run , is caught breaking into a cottage by its owner mrs potter; a bitter, unsociable and self isolated old lady, who has just been given a month to live. although from very different worlds, the two realise they can help each other and agree to spend the month together; it's a hasty decision that turns into the most extraordinary month of both their lives.",89
as4535,Movie,Learning & Early Education For Kids,,,,,2021,ALL,29,min,Kids,learn the basics in early learning in a fun and enjoyable way.,17
as4536,Movie,Kylie Minogue: Showtime,Billy Simpson,"Ashley Pearson, Dean Piper, Kirsty Tyler, George Kimpson",,,2016,7+,61,min,Documentary,"kylie minogue has been a household name for over the last three decades, she is a true showbiz product and an incredibly successful woman. join kylie and discover her incredible journey. it is time for showtime.",76
as4537,Movie,Error In Judgement,Scott P. Levy,"Joanna Pacula, Joe Mantegna, Lee Sung Hi, Kate Jackson, Paul Dooley, David Millbern, Jessica Hopper, Michael Sutton, Ric Sarabia, David Parry, Mike Kimmel, Grgoery Daven, Sonia Jackson, Kevin Dailey, Candace Carnicelli",,,1999,18+,93,min,Suspense,"an art dealer's gallery gets revitalized when he hires a new, energetic young artist. unknown to him, she is a psychiatric patient of his wife, and this begins to put strain on his marriage as employer and employee grow closer.",51
as4538,Movie,Cut the Rope: Om Nom Stories - Holiday Specials,Zeptolab,"Cut the Rope, Om Nom",,,2021,ALL,48,min,"Animation, Kids","no one loves holidays more than om nom, om nelle, and nibble nom! get in the holidays mood with this festive compilation: christmas, easter, halloween and more at once!",23
as4539,Movie,Address Unknown,Shawn Levy,"Patrick Renna, Kyle Howard, Corbin Allred, Michael Flynn",,,1997,PG,83,min,"Action, Drama, Suspense","10 years after their fathers' deaths, two teenagers' tragic common bond leads to friendship and adventure. determined to uncover what really happened to their fathers, matt and tarra must take on two officials who know the shocking truth.",14
as4540,Movie,10.0 Earthquake,David Gidali,"Henry Ian Cusick, David Chokachi, Jeffrey Jones, Kristen Dalton, Cameron Richardson",,,2014,16+,87,min,Science Fiction,"los angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",8
as4541,Movie,Wonder Boy for President,John Barker,"Kagiso Lediga, Ntosh Madlingozi, Tony Miyambo, Thishiwe Ziqubu, John Vlismas, Akin Omotoso, Loyiso Gola, David Kibuuka",,,2016,18+,87,min,Drama,"'wonder boy for president' tells the story of wonder boy, a charismatic and authoritative young man from the eastern cape, who is coerced into running for president by two dubious and corrupt characters. their aim is to mould him into a great politician and manufacture his downfall at the right time, for the right price.",79
as4542,Movie,What If,Michael Dowse,"Daniel Radcliffe, Mackenzie Davis, Rafe Spall, Zoe Kazan, Adam Driver, Megan Park, Oona Chaplin",,,2014,PG-13,98,min,"Comedy, Drama","what if is the story of medical school dropout wallace (daniel radcliffe), who's been repeatedly burned by bad relationships. so while everyone around him, including his roommate allan (adam driver) seems to be finding the perfect partner (mackenzie davis), wallace decides to put his love life on hold. it is then that he meets chantry (zoe kazan) an animator who lives with her longtime boyfrien..",74
as4543,Movie,Urvi,B.S.Pradeep Varma,"Shruthi Hariharan, Shraddha Srinath, Achyuth Kumar",,,2017,18+,122,min,"Drama, Suspense","a wall separates three woman from reaching their dreams. in order to break it down, they must come together and strike at the hands that built it.",54
as4544,Movie,Uncle P,Bernard Gourley,"Master P, Romeo Miller, Tony Cox",,,2007,PG,88,min,Comedy,rapper/multi-millionaire p. miller becomes the guardian of his sister's three children - all of whom need a father figure in their lives.,41
as4545,Movie,Truck Tunes,James Gardner,,,,2007,ALL,37,min,"Kids, Special Interest",sing along with ten original songs as you follow these tough machines at work. dig with an excavator. load and scoop with a front end loader. push a heavy load with a bulldozer. smash up asphalt and concrete with an impact hammer. dig; load and grade with a backhoe. and many more... the irresistible music that accompanies this video will have you dancing and singing as you watch the action!,45
as4546,Movie,Tranquillo,Jonathan Jäggi,"Tobias Bienz, Sandra Zellweger, Joel Singh, Joachim Aeschlimann",,,2018,16+,70,min,Drama,"because of an appearing psychogenic tinnitus a twenty-something youngster is forced to rethink his egoistic, urban lifestyle.",90
as4547,TV Show,The Sword and The Brocade,,"Wallace Chung, Seven Tan, He Hong Shan, Daddi Tang, Wu Mian, Fang Xiao Li",,,2021,13+,1,Season,Drama,"set during the ming dynasty, the story revolves around the romance between general xu lingyi and the concubine's daughter shiyiniang that starts from an arranged marriage. despite being born with a low status, luo shiyiniang is extremely assertive and believes that a woman's vision should not be limited to the household. she hopes to rely on her embroidery skills as a ticket to freedom.",12
as4548,Movie,The Statement,Norman Jewison,"Michael Caine, Tilda Swinton, Ciarán Hinds, Charlotte Rampling, Jeremy Northam, Colin Salmon, Matt Craven, Alan Bates, John Neville",,,2003,R,119,min,"Drama, Suspense",pierre brossard was once a nazi executioner under the vichy regime. brossard has never been brought to trial and has lived a peaceful and anonymous life. a new investigation into his crimes is launched and brossard finds himself the target of hit men on the one hand – and police investigators on the other.,100
as4549,Movie,The Odds,Bob Giordano,"Abbi Butler, James J. Fuertes, Katie Gunn, Les Parker, Sean Ramey",,,2018,18+,107,min,"Horror, Suspense","a young woman joins an underground game of pain endurance, hoping to win the prize; us$1 million. she soon discovers the game's rigged, and the real opponent is the man- a sadistic psychopath, who's created the game. as things progress, she's forced to endure ever-increasing torturous pain, as her opponent engages ever-more horrific methods to manipulate and defeat her.",10
as4550,Movie,The King's Guard,Jonathan Tydor,"Eric Roberts, Ron Perlman, Lesley-Anne Down, Brian Cousins",,,2000,13+,92,min,Action,a princess falls in love with her father's swordsman.,81
as4551,Movie,The Hornet's Nest,"Christian Tureaud, David Salzberg","Mike Boettcher, Carlos Boettcher",,,2014,R,97,min,Documentary,"the hornet's nest is a groundbreaking and immersive feature film, using unprecedented real footage to tell the story of an elite group of u. s. troops sent on a dangerous mission deep inside one of afghanistan's most hostile valleys. what was planned as a single day strike turned into nine intense days of combat against an invisible, hostile enemy in terrain where troops had never dared go before.",91
as4552,Movie,The Heroin King of Baltimore,Derick Prince,,,,2013,18+,57,min,Documentary,melvin williams controlled the heroin market in baltimore during the 70's and early 80's amassing millions of dollars. his life inspired a television series.,39
as4553,Movie,The Exorcism in Amarillo,Ashley Hays Wright,"Ashley Hays Wright, Cadence Wright, David Owen Right",,,2020,G,85,min,"Horror, Suspense","based on the true story of ashley hays wright. in the texas town of amarillo, her family will unknowingly open the door to evil that will change their lives forever. the family will have to call upon god to help them remove the demons from the house.",76
as4554,Movie,The Brotherhood,Allan Northern,"Allan Northern, Shafi Ahmed, Keontae Joshua Jones, Prerna BalaEddy, David Anzalone, Michael Buono, Keith Illidge, Jake Lockspeiser, Remi Segal, Robert Keefe, Vienna Valerino, Michaella Moore, Crystal Adams, Bianca Bonner, Trevor Hembling, Dom Howe, Andre Johnson, Carl Jones, Adrian Romero-Cazares, Allan A Wade, Khami Tate, Joy Wade, Anthony Washington",,,2019,13+,83,min,"Action, Drama, Science Fiction","a teenage operative, who struggles to build a better life for his family is pitted against trained killers. he faces the dubious morality of his job and finds himself trapped between its' dangerous habitual lifestyle.",93
as4555,Movie,Steve Lemme & Kevin Heffernan: The Potential Farewell Tour,"Brian Volk-Weiss, Samuel Brownfield","Steve Lemme, Kevin Heffernan",,,2018,18+,70,min,"Arts, Entertainment, and Culture, Comedy, Special Interest","steve lemme & kevin heffernan are back with their 3rd stand up special. they share laughs, chug beers, tell stories and reveal untold private secrets about each other covering everything you want to know. the jokes come fast and furious in what could ""potentially"" be their last time on stage together!",18
as4556,Movie,Spread,David Mackenzie,"Ashton Kutcher, Anne Heche, Margarita Levieva",,,2009,R,97,min,Comedy,high-end lothario nikki (ashton kutcher) sleeps his way into a life of privilege all while crashing at the hollywood hills home of a middle-aged female attorney (anne heche).,26
as4557,Movie,Secret Lives,George Mendeluk,"Daphne Zuniga, Duncan Regehr, Ken Dresen, Philip Granger, Carol Alexander, Lisa Ryder, Heather McDermott, Mackenzie Gray, Anne Openshaw, John Hombach, Jeff Cunningham, Randy Thompson, John Dadey, Bernie Neufeld",,,2005,G,89,min,"Romance, Suspense","an attractive art professor is forced to journey into her past to discover the truth about her marriage, her deceased husband and the truth about her former married life.",76
as4558,Movie,Roberrt (4K UHD),Tarun Sudhir,"Vinod Prabhakar, Asha Bhat, Jagapathi Babu, Sreedhar Rao Chennamaneni, Amit Shivdas Nair, Sridhar Rao, Cockroach Sudhi, Darshan Thoogudeep",India,,2021,NR,165,min,Action,"raghava lives in lucknow with his son arjun and is the head cook in a brahmin's catering unit. he leads a peaceful existence, wanting the best for his son. all seems to go well, until some skeletons come tumbling out of his closet and he is forced to take on his original avatar.",33
as4559,Movie,Roberrt,Tarun Sudhir,"Vinod Prabhakar, Asha Bhat, Jagapathi Babu, Sreedhar Rao Chennamaneni, Amit Shivdas Nair, Sridhar Rao, Cockroach Sudhi, Darshan Thoogudeep",India,,2021,NR,165,min,Action,"raghava lives in lucknow with his son arjun and is the head cook in a brahmin's catering unit. he leads a peaceful existence, wanting the best for his son. all seems to go well, until some skeletons come tumbling out of his closet and he is forced to take on his original avatar.",33
as4560,TV Show,Ro Raha Hai Dil,,"Junaid Khan, Sonia Mishal, Asad Siddiqi, Usman Peerzada",,,2018,13+,1,Season,"Drama, Romance","zoya is an angry woman who hates her father dawood shah because she blames him for her mother's death. her anger even makes her reject her loving fiancee ahad's efforts to make her happy when the handsome and suave humayun enters her life, zoya falls in love with him. but ahad feels that humayun is a selfish, ruthless man who will harm zoya. is ahad right about hymayun?",8
as4561,Movie,Ring Of Darkness,David DeCoteau,"Adrienne Barbeau, Stephen Martines, Jeremy Jackson, Ryan Starr, Eric Dearborn, Greg Cipes, Colin Bain, Matt T. Baker, John Wynn, Jeff Peterson, Mink Stole",,,2006,R,85,min,Horror,"the lead singer of a popular boy band has disappeared - the media says he ran away, but his fellow bandmates murdered him to protect their identities as undead. a hopeful singer auditions to take the spot of lead singer, but soon leans he shouldn't have bothered.",66
as4562,Movie,Reversion,Christopher R. Miles,"Isaac Stephen Montgomery, Marshal Glenn, Vic Stagliano, Angel Valerio, M. Stephen Felty, Casey Printers, Lawrence Williams, David Wendell Boykins, Orion McCabe",,,2020,16+,99,min,"Action, Drama, Suspense","luke king, wanted for killing the president, kidnaps jerry and forces him to drive to a remote house in the desert. luke waits for days, trying to flush out the men tracking him. luke tries to convince jerry that he's not the one who killed the president, it was a clone. and when the handlers arrive, luke is forced to not only fight a physical battle, but a battle in his own mind.",1
as4563,Movie,Relaxing Beach Campfire 8 hours,Mark Knight,,,,2017,ALL,480,min,Documentary,a relaxing campfire in a stone fire pit with background ocean waves. filmed in it's full duration (not a looped clip) the logs are consumed and replenished with fresh firewood for a realistic fire experience. watch and you may even find a s'mores' or two roasting on the fire.,4
as4564,Movie,Ramanaa,A. R. Murugadoss,"Vijayakanth, Ashima Bhalla, Yugi Sethu, Simran",,,2002,ALL,171,min,"Action, Drama","ramana, a professor, heads a secret force that eliminates corruption from society. they kidnap fifteen most corrupt employees from each government department and kill the most unscrupulous one.",22
as4565,Movie,Raja Hindustani,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever, Navneet Nishan, Veeru Krishnan, Kunal Khemu, Pramod Moutho, Mohnish Bahl, Tiku Talsania, Farida Jalal, Archana Puran Singh, Kalpana Iyer, Pratibha Sinha",,,1996,13+,170,min,"Drama, Romance","a young taxi driver and a rich city girl fall head over heels in love with each other. defying her family, she marries him and relocates to his village. but her family weaves a web of deception to split them apart.",100
as4566,Movie,Raccoon Valley,Turner Clay,Terri C.,,,2018,13+,66,min,"Drama, Horror, Suspense","after a plane crash leads to the evacuation of a small town, a woman who couldn't hear the warning signs finds herself trapped inside the borders desperately trying to escape from the contagious. (this is a slow-paced independent film)",80
as4567,Movie,Pinkfong! If Sharks Are Happy,Pinkfong,,,,2020,ALL,58,min,"Animation, Kids",when sharks are happy they like to sing and dance! pinkfong's if sharks are happy is a compilation of our most popular songs that will boost your mood in a beat. come shake the blues away with baby shark!,92
as4568,Movie,Phenix,Nicolas Moneuse,"Florent Hill, Louis Sers, Léo Ferrand, Romain Dorn",,,2020,16+,91,min,Drama,"paul is a country boy who grows up with a fascination for violence and justice. when he moves to the city and sees his friends and brother fall victim to gang attacks, a vigilante is born.",81
as4569,Movie,Office Air,Elena Altman,"David Massil, Solana Paz, Kevin Black, Keely Dervin, Rebecca Massil, Christina Ahluwalia, Tique Lee Caul, Desra Dervin, Manuel Camacho",,,2020,16+,40,min,"Comedy, Suspense","when co-workers have a hard time getting along with each other they are forced to do team building exercises at a bar, when things take an unexpected turn for the worse. with a boss like anus, things are bound to go wrong...",36
as4570,TV Show,Ni Chang,,"Jiaqi Li, Wenjun Bi, Jialu Sun, Wenzuo Song, Qi Zeng",,,2021,18+,1,Season,"Comedy, Drama, Romance","xiaoni xie, the youngest daughter of the xie family, determines to inherit the family's business and become a businesswoman. however, xie's family breaks down because the su family sabotages their business. fortunately, she meets ziyu ouyang, who helps her to get to the western regions. xiaoni xie returns after one year and is about to take back what her family loses.",74
as4571,Movie,Naz & Maalik,Jay Dockendorf,"Curtiss Cook Jr., Kerwin Johnson Jr., Annie Grier, Ashleigh Awusie",,,2016,18+,85,min,"Arthouse, LGBTQ, Romance","two closeted teens from bed-stuy, both black and muslim, hawk goods across brooklyn and struggle to come clean about their sexuality. the two of them unwittingly find themselves in the crosshairs of the war on terror when surveillance footage of their secret behavior is wildly misinterpreted in this smart indie comedy.",74
as4572,Movie,Most Wanted,Daniel Roby,"Josh Hartnett, Jim Gaffigan, Antoine Olivier Pilon, Stephen McHattie, Don McKellar, J. C. MacKenzie, Amanda Crew",,,2020,R,125,min,"Action, Adventure, Drama","inspired by a gripping true story, an investigative reporter (josh hartnett) fights to expose the twisted truth behind a heroin bust orchestrated by dirty cops to frame an innocent man – sentencing him to life in a thai prison.",64
as4573,Movie,Morphle - Adventures of Mila and Morphle,Arthur van Merwijk,,,,2019,ALL,51,min,"Animation, Kids","in this compilation of my magic pet morphle cartoon, morphle morphs into all sorts of things! follow mia and morphle as they embark on a journey across the desert, going back in time, and going under the sea!",1
as4574,Movie,Monchuri,Premasish Dey,"Saswata Chatterjee, Biswanath Basu, Koneenica Banerjee, Kharaj Basu",,,2015,ALL,122,min,Comedy,kartik and ganesh join an institute to become successful thieves. they befriend safai lal who dreams of becoming a minister by learning how to steal.,83
as4575,Movie,Mitzi... Roarin' in the 20s,Tony Charmoli,"Mitzi Gaynor, Carl Reiner, Ken Berry, Linda Hopkins",,,1976,16+,51,min,"Arts, Entertainment, and Culture","mitzi gaynor welcomes her guests carl reiner (dick van dyke show), ken berry (mayberry r.f.d.) and tony-winner linda hopkins to an hour, blending animation and live action, celebrating the era of flappers, speakeasies and great jazz. songs include ""everything old is new again,"" ""the one i love (belongs to somebody else),"" ""runnin' wild,"" and ""the charleston.""",74
as4576,Movie,Long Lost Son,Brian Trenchard-Smith,"Gabrielle Anwar, Craig Sheffer, Chace Crawford, Philip Granger, Richard Blade, Dennis Garber, Ian Robison, Joshua Friesen, Michael McConnohie, Holly Fulger, Gwen Van Dam, Shirley Brown, Julius Noflin, Terrance Rodgers",,,2006,13+,89,min,"Drama, Suspense","a woman discovers the son she thought had drowned is alive and well, living with the man who kidnapped him.",1
as4577,Movie,Little Cooper,Lamb Florence,"Passion Williams, Tiffany Thompkins, Myra Jones",,,2020,7+,71,min,"Drama, Science Fiction","two amazing foster girls, ""kat"" and ""cee,"" have an exciting and life-changing adventure running away with their pony ""little cooper"" to find and save their horse from slaughter ""angel.""",30
as4578,Movie,Late Night,Nisha Ganatra,"Emma Thompson, Mindy Kaling, John Lithgow, Paul Walter Hauser, Reid Scott, Amy Ryan",United States,,2019,R,102,min,"Comedy, Drama","included with prime. after almost 30 years, a groundbreaking talk-show host (emma thompson) suspects she may soon be losing her coveted seat on late-night television unless she manages a game-changing transformation in late night, the first feature film from emmy-nominated writer and producer mindy kaling.",18
as4579,Movie,Jugni,Shefali Bhushan,"Anurita Jha, Sadhana Singh, Sugandha Garg",,,2016,13+,111,min,Drama,"jugni (firefly) is the beat of the soul, the free-flying spirit. jugni is vibhavari (vibs). vibs is a music director, working on her first big break in the hindi film industry. when work and home affairs, with her live-in boyfriend sid hit a high tide, vibs hits the road with a glint of hope; to find music.",10
as4580,Movie,How to Steal a Dog,Kim Sung-ho,"Kang Hye-jung, Lee Re, Hong Eun-taek",,,2015,13+,110,min,"Drama, Kids","when her father goes bankrupt, an enterprising young girl devises a plan to swindle her rich neighbors: steal their beloved dogs, then collect the reward money for their safe return.",9
as4581,Movie,Hell House LLC,Stephen Cognetti,"Kristin Michelle Taylor, Jeb Kreager, Theodore Bouloukos, Adam Schneider, Gore Abrams, Natalie Gee, Miranda Robbins, Ryan Jennifer, Danny Bellini, Alice Bahlke",,,2016,18+,91,min,Horror,"on october 8th, 2009 a haunted house attraction opened its doors to the public in upstate new york. the entire crew was found dead, except for one. five years later a documentary crew found her and the video footage from inside the house.",73
as4582,Movie,Happy Home,Dany Boon,"Michèle Laroque, Dany Boon, Daniel Prévost, Zinedine Soualem",,,2006,16+,99,min,Comedy,"a skinflint husband at last decides to be generous to his wife by offering her the gift of a country house. but he can't refrain from doing it on the cheap and therefore chooses to work with a dubious real estate agent and bungling workmen, who soon turn his surprise into a nightmare.",84
as4583,TV Show,Ghost Files Germany,,"Libby, Daniel, Stephan, Micha, Julia, Katja",,,2021,16+,1,Season,"Horror, Suspense","it is time to get involved with the eerie, mystical and supernatural. accompany the team of ghost files germany to the most haunted and legendary places of the country. follow the investigators on their trip to explore the unexplored.",9
as4584,Movie,Gentle Tropical Rainstorm for Sleep 9 Hours,Mark Knight,,,,2017,ALL,541,min,"Documentary, Special Interest","drift off to a deep sleep with gentle tropical nighttime rainstorm with some distant thunder. an excellent sleep and insomnia aid, this natural tropical video was filmed entirely on location at bahía de banderas on the pacific coast of mexico. relax with sleepwell videos used in healthcare facilities around the world to help with deep sleep and stress reduction.",68
as4585,Movie,Gen-Y Cops,Benny Chan,"Edison Chen, Stephen Fung, Paul Rudd, Sam Lee, Johnnie Guy, Anthony Chau-Sang Wong, Christy Chung, Maggie Q, Eric Kot, Ricardo Mamood-Vega, Reuben Langdon",,,2002,18+,109,min,"Action, Science Fiction","after a lethal american attack robot, rs1, is unleashed onto the mean streets of hong kong, asia's funkiest crime-fighting team, the gen-y cops, find themselves on the wrong side of the law. their latest member, edison, is accused of stealing rs1, and forced to go on the run. gen-y cops match and alien must find him before maverick fbi agent ian curtis does.",85
as4586,Movie,Expiry,Tom Gatley,"Richard Miltiadis, Sarah-Louise Tyler, Ellen Jane-Thomas, Jamie McKee, Justine Jones, Ankur Sengupta, Melanie Thompson, Stuart McNeill, Benjamin Leonides-Morgan",,,2021,16+,86,min,"Science Fiction, Suspense",a couple living in a dystopian society that regulates relationships wakes up one morning to find they no longer can touch. now they must search for a way to defy the system that controls their lives - but to what lengths will they go to save their union?,91
as4587,Movie,Escape from a Nazi Death Camp,Hereward Pelling,Eric Meyers,,,2014,16+,55,min,Documentary,"the secret nazi death camp at sobibor was created solely for the mass extermination of jews. but on the 14th october 1943, in the biggest and most successful prison revolt of the second world war, the inmates fought back. this is the story of their great escape.",95
as4588,Movie,En Jeevan Paduthu,R. Sundarrajan,"Karthik, Saranya, Sudha, Pratap Pothan",,,1988,ALL,128,min,"Drama, Romance","narmada, a college student, discovers paintings and writings by surendran, an artist who committed suicide. her life then changes forever when she visits his grave.",31
as4589,Movie,Elliott Morgan: Holy Sh*t,Sharon Everitt,Elliott Morgan,,,2019,18+,55,min,"Arts, Entertainment, and Culture, Comedy, Special Interest","in one continuous shot, comedian elliott morgan, shares tales of betrayal, stupidity, and brainwashing from inside a historic los angeles dive bar.",32
as4590,TV Show,Dolly's Stories,,,,,2018,ALL,1,Season,"Animation, Kids","""dolly's stories"" is a funny cartoon for children. dolly is a pretty little sheep that loves her family and friends and always ready to help them. she likes to walk with her friends and to find adventure. let's have fun and play with dolly and her best friends! they always get into an interesting stories and you will never get bored with them!",21
as4591,Movie,Dil Hai Tumhara,Kundan Shah,"Arjun Rampal, Preity Zinta, Mahima Chaudhry, Jimmy Sheirgill, Rekha, Alok Nath, Dilip Joshi, Vivek Shauq, Anjan Srivastav, Govind Namdeo, Sachin Khedekar, Achyut Potdar, Raveena Taurani, Karishma Lalwani, Shreya Chawla, Raj Bhatia, Tanvi",,,2000,13+,177,min,Romance,"shalu falls in love with her employer's son dev, but is forced to choose between her mother's love and dev's love when her mother proposes the marriage of shalu's elder sister with dev. problems worsen when she finds out the truth about her lineage.",90
as4592,Movie,Dhonni Meye,ARABINDA MUKHERJEE,"UTTAM KUMAR, SABITRI CHATTERJEE, JAYA BHADURI, PARTHA MUKHERJEE, JAHAR ROY",,,1971,ALL,133,min,Comedy,"bogola the captain of sarbamangala club managed by his elder brother uttam kumar, goes to to play in the finals of a manchester shield . gobordhan chowdhury, the president of the local football club, after losing the ancestral ""manchester shield"" forcefully marry off his niece monosha and bogola to keep the ""shield"" in the family. all matters ends well because monosha and bogola love each other.",68
as4593,Movie,Cup of Love,David Jackson,"Anna Hutchison, Nikolás Rincón, Taliana Vargas, Julián Arango, Constanza Duque, David Ojalvo",,,2016,7+,91,min,Comedy,"when a food scientist is sent to colombia, she meets the owner of an organic farm while looking for quality ingredients. to gain his trust, she helps him harvest the crops, and a romance brews. tv-pg",97
